user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MetaBAT2_bins.199	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 79.79, 0.501; GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 79.78, 0.49; GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 79.66, 0.524; GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 79.66, 0.487; GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 79.38, 0.49; GCF_001723295.1, s__Methyloceanibacter marginalis, 95.0, 79.31, 0.34; GCA_020637815.1, s__Methyloceanibacter sp020637815, 95.0, 79.2, 0.39; GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 78.84, 0.44; GCA_002390155.1, s__Methyloceanibacter sp002390155, 95.0, 78.15, 0.207; GCA_022865725.1, s__Methyloceanibacter sp022865725, 95.0, 78.11, 0.237; GCA_016869535.1, s__Methyloceanibacter sp016869535, 95.0, 77.85, 0.231; GCA_018067145.1, s__Methyloceanibacter sp018067145, 95.0, 77.61, 0.312; GCA_003135455.1, s__Methyloceanibacter sp003135455, 95.0, 77.48, 0.212; GCA_014380485.1, s__Methyloceanibacter sp014380485, 95.0, 77.22, 0.178; GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 77.12, 0.231; GCA_016649675.1, s__Methyloceanibacter sp016649675, 95.0, 76.99, 0.228	36.5	11	0.95657	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.203	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	39.3	11	0.8748	N/A
MetaBAT2_bins.21	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	GCA_019313105.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	95.43	0.902	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.214	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Cyanobacteriota;c__Cyanobacteriia;o__PCC-6307;f__Cyanobiaceae;g__Cyanobium;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000316515.1, s__Cyanobium gracile, 95.0, 81.79, 0.537; GCA_003003925.1, s__Cyanobium minutissimum, 95.0, 81.63, 0.535; GCF_014698445.1, s__Cyanobium elabens, 95.0, 81.59, 0.552; GCF_024345535.1, s__Cyanobium sp016882315, 95.2744, 81.54, 0.552; GCA_002252675.1, s__Cyanobium sp002252675, 95.2744, 81.51, 0.562; GCA_024958715.1, s__Cyanobium sp024958715, 95.0, 81.47, 0.565; GCF_019038415.1, s__Cyanobium sp019038415, 95.0, 81.41, 0.529; GCF_024345515.1, s__Cyanobium sp024345515, 95.0, 81.36, 0.544; GCA_019038465.1, s__Cyanobium sp019038465, 95.0, 81.2, 0.53; GCA_019359745.1, s__Cyanobium saxicola, 95.0, 81.16, 0.527; GCF_024346055.1, s__Cyanobium sp024346055, 95.0, 81.11, 0.544; GCA_024958655.1, s__Cyanobium sp024958655, 95.0, 81.1, 0.576; GCF_024345975.1, s__Cyanobium sp024345975, 95.0, 81.1, 0.554; GCA_000708525.1, s__Cyanobium sp000708525, 95.0, 81.05, 0.503; GCA_025127995.1, s__Cyanobium sp025127995, 95.0, 81.04, 0.486; GCA_903917565.1, s__Cyanobium sp903917565, 95.0, 81.02, 0.501; GCF_024346455.1, s__Cyanobium sp024346455, 95.0, 80.85, 0.526; GCA_903882285.1, s__Cyanobium sp903882285, 95.0, 80.68, 0.565; GCA_903907855.1, s__Cyanobium sp903907855, 95.0, 80.42, 0.476; GCF_015840715.1, s__Cyanobium sp015840715, 95.0, 80.32, 0.512; GCA_014191755.1, s__Cyanobium sp014191755, 95.0, 80.2, 0.444; GCA_903823115.1, s__Cyanobium sp903823115, 95.0, 79.94, 0.492; GCA_903934745.1, s__Cyanobium sp903934745, 95.0, 79.87, 0.488; GCA_903935205.1, s__Cyanobium sp903935205, 95.0, 79.87, 0.455; GCA_903858015.1, s__Cyanobium sp903858015, 95.0, 79.39, 0.45; GCA_903856805.1, s__Cyanobium sp903856805, 95.0, 79.27, 0.384; GCA_903831165.1, s__Cyanobium sp903831165, 95.0, 78.89, 0.366; GCA_016882305.1, s__Cyanobium sp016882305, 95.0, 78.68, 0.334; GCA_945877115.1, s__Cyanobium sp945877115, 95.0, 77.91, 0.334	49.69	11	0.89799	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.216_sub	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__RBG-16-64-13;f__RBG-16-64-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__RBG-16-64-13;f__RBG-16-64-13;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	17.5	11	0.8569	N/A
MetaBAT2_bins.25_sub	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_013139225.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__WTBG01;s__WTBG01 sp013139225	77.24	0.054	d__Bacteria;p__Desulfobacterota_F;c__WTBG01;o__WTBG01;f__WTBG01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	28.14	11	0.82275	N/A
MetaBAT2_bins.29	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__BM002 sp002899795	GCA_002899795.1	95.0	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__BM002 sp002899795	97.3	0.68	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.30	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.55	11	0.96908	N/A
MetaBAT2_bins.40	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Arenicellales;f__BMS3Bbin11;g__BMS3Bbin11;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	71.16	11	0.90291	Genome has more than 16.7% of markers with multiple hits
MetaBAT2_bins.46	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020718945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__DYRB01 sp020718945	81.39	0.386	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	46.3	11	0.94126	N/A
MetaBAT2_bins.63_sub	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__CAIXSE01;s__	ANI	classification based on placement in class-level tree	GCA_903912585.1, s__CAIXSE01 sp903912585, 95.0, 80.28, 0.283; GCA_017882325.1, s__CAIXSE01 sp017882325, 95.0, 80.15, 0.363; GCA_903862845.1, s__CAIXSE01 sp903862845, 95.0, 79.98, 0.401; GCA_903927755.1, s__CAIXSE01 sp903927755, 95.0, 79.69, 0.393; GCA_012719015.1, s__CAIXSE01 sp012719015, 95.0, 79.49, 0.334; GCA_012514235.1, s__CAIXSE01 sp012514235, 95.0, 79.41, 0.315; GCA_903921965.1, s__CAIXSE01 sp903921965, 95.0, 79.05, 0.282	21.89	4	0.91477	N/A
MetaBAT2_bins.65_sub	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium_C;s__	ANI	classification based on placement in class-level tree	GCA_002279935.1, s__Hyphomicrobium_C sp002279935, 95.0, 79.08, 0.375; GCA_002928735.1, s__Hyphomicrobium_C sp002928735, 95.0, 79.07, 0.471; GCA_019751875.1, s__Hyphomicrobium_C sp019751875, 95.0, 78.77, 0.401; GCA_022844105.1, s__Hyphomicrobium_C sp001464285, 95.0, 78.46, 0.393; GCA_022841965.1, s__Hyphomicrobium_C sp022841965, 95.0, 78.4, 0.426; GCA_019744875.1, s__Hyphomicrobium_C sp019744875, 95.0, 77.82, 0.218; GCF_000383415.1, s__Hyphomicrobium_C zavarzinii, 95.0, 77.77, 0.207; GCF_900117455.1, s__Hyphomicrobium_C sp900117455, 95.0, 77.67, 0.229; GCF_000503895.1, s__Hyphomicrobium_C nitrativorans, 95.0, 77.67, 0.24; GCA_934555825.1, s__Hyphomicrobium_C sp934555825, 95.0, 77.66, 0.232; GCA_017304275.1, s__Hyphomicrobium_C sp017304275, 95.0, 77.63, 0.272; GCA_019137195.1, s__Hyphomicrobium_C sp019137195, 95.0, 77.61, 0.238; GCA_020852195.1, s__Hyphomicrobium_C sp020852195, 95.0, 77.42, 0.243; GCA_902826555.1, s__Hyphomicrobium_C sp902826555, 95.0, 77.41, 0.228; GCA_021813195.1, s__Hyphomicrobium_C sp021813195, 95.0, 76.83, 0.166	44.73	11	0.95713	Genome has more than 40.0% of markers with multiple hits
MetaBAT2_bins.66	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	GCA_001510415.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	97.47	0.788	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.72	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_905479625.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__Lutimonas sp905479625	83.09	0.758	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024229195.1, s__Lutimonas sp024229195, 95.0, 80.31, 0.677; GCF_020171465.1, s__Lutimonas saemankumensis, 95.0, 78.31, 0.315; GCA_024644745.1, s__Lutimonas sp024644745, 95.0, 78.11, 0.334; GCA_020347545.1, s__Lutimonas sp020347545, 95.0, 77.9, 0.333; GCA_021647985.1, s__Lutimonas sp021647985, 95.0, 76.84, 0.122; GCA_024644725.1, s__Lutimonas sp024644725, 95.0, 76.75, 0.112; GCA_021648195.1, s__Lutimonas sp021648195, 95.0, 76.59, 0.088; GCA_016744615.1, s__Lutimonas sp016744615, 95.0, 76.45, 0.101; GCA_024762795.1, s__Lutimonas sp024762795, 95.0, 76.3, 0.098; GCA_003973375.1, s__Lutimonas sp003973375, 95.0, 76.01, 0.117	55.19	11	0.98317	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 11.7% of markers with multiple hits
MetaBAT2_bins.73	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	70.15	11	0.83947	N/A
MetaBAT2_bins.74	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024641825.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__JAAXQD01 sp024641825	93.54	0.721	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_012974475.1, s__JAAXQD01 sp012974475, 95.0, 89.71, 0.815; GCA_019314155.1, s__JAAXQD01 sp019314155, 95.0, 87.45, 0.671	86.1	11	0.98677	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.76	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024763075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__JANTGF01 sp024763075	76.04	0.075	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	52.67	11	0.86476	Genome has more than 15.0% of markers with multiple hits
MetaBAT2_bins.78	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	73.86	11	0.84284	Genome has more than 12.5% of markers with multiple hits
MetaBAT2_bins.84	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.57	11	0.84422	N/A
MetaBAT2_bins.98	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	GCA_024642725.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__JAHEAO01;s__JAHEAO01 sp024642725	97.39	0.762	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
