user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MetaBAT2_bins.151	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	GCA_019313105.1	95.0	d__Bacteria;p__Desulfobacterota_F;c__Desulfuromonadia;o__Desulfuromonadales;f__BM103;g__JAFDBW01;s__JAFDBW01 sp019313105	95.86	0.683	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.153	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227965.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__Robiginitalea sp006227965	76.91	0.189	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_000024125.1, s__Robiginitalea biformata, 95.0, 77.07, 0.093; GCF_024006985.1, s__Robiginitalea sp024006985, 95.0, 76.93, 0.165; GCF_900115205.1, s__Robiginitalea myxolifaciens, 95.0, 76.92, 0.092; GCF_014243345.1, s__Robiginitalea sp014243345, 95.0, 76.66, 0.108; GCF_002198115.1, s__Robiginitalea sediminis, 95.0, 76.57, 0.108; GCA_024642005.1, s__Robiginitalea sp024642005, 95.0, 76.32, 0.092	81.99	11	0.97305	N/A
MetaBAT2_bins.172	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024640745.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__JAHEEL01 sp024640745	78.66	0.541	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__JAHEEL01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_023336855.1, s__JAHEEL01 sp023336855, 95.0, 78.05, 0.32; GCA_024762335.1, s__JAHEEL01 sp024762335, 95.0, 77.78, 0.335	75.41	11	0.93153	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.179_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905479615.1, s__Eudoraea sp905479615, 95.0, 88.26, 0.602; GCA_013042925.1, s__Eudoraea sp013042925, 95.0, 82.34, 0.548; GCA_024642325.1, s__Eudoraea sp024642325, 95.0, 81.99, 0.558; GCA_020346245.1, s__Eudoraea sp020346245, 95.0, 81.69, 0.504; GCF_000382125.1, s__Eudoraea adriatica, 95.0, 81.63, 0.461	38.29	11	0.97302	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 24.2% of markers with multiple hits
MetaBAT2_bins.180	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	N/A	N/A	N/A	N/A	N/A	GCA_905479625.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__Lutimonas sp905479625	83.2	0.612	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Lutimonas;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024229195.1, s__Lutimonas sp024229195, 95.0, 80.31, 0.489; GCF_020171465.1, s__Lutimonas saemankumensis, 95.0, 78.72, 0.321; GCA_024644745.1, s__Lutimonas sp024644745, 95.0, 78.24, 0.279; GCA_020347545.1, s__Lutimonas sp020347545, 95.0, 78.15, 0.24; GCA_021648195.1, s__Lutimonas sp021648195, 95.0, 77.18, 0.049; GCA_021647985.1, s__Lutimonas sp021647985, 95.0, 77.09, 0.102; GCA_024644725.1, s__Lutimonas sp024644725, 95.0, 76.98, 0.093; GCA_024762795.1, s__Lutimonas sp024762795, 95.0, 76.91, 0.077; GCA_003973375.1, s__Lutimonas sp003973375, 95.0, 76.57, 0.063; GCA_016744615.1, s__Lutimonas sp016744615, 95.0, 76.56, 0.101	51.76	11	0.98267	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.185_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	40.62	11	0.91711	Genome has more than 28.3% of markers with multiple hits
MetaBAT2_bins.187	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__BM002 sp002899795	GCA_002899795.1	95.0	d__Bacteria;p__Desulfobacterota;c__Syntrophobacteria;o__BM002;f__BM002;g__BM002;s__BM002 sp002899795	97.18	0.666	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.193	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	92.81	11	0.84428	N/A
MetaBAT2_bins.197	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_003973265.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__QNYZ01;s__QNYZ01 sp003973265	75.74	0.058	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__QNYZ01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	59.9	11	0.76345	N/A
MetaBAT2_bins.2	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020341835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__JABDQW01 sp020341835	78.68	0.417	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__JABDQW01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_021768055.1, s__JABDQW01 sp021768055, 95.0, 77.86, 0.156; GCA_013042055.1, s__JABDQW01 sp013042055, 95.0, 77.54, 0.252	48.96	11	0.94491	N/A
MetaBAT2_bins.207	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	N/A	N/A	N/A	N/A	N/A	GCA_024640505.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__Halioglobus sp024640505	78.98	0.344	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Halioglobus;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_024234675.1, s__Halioglobus sp024234675, 95.0, 80.5, 0.451; GCA_024234735.1, s__Halioglobus sp024234735, 95.0, 80.08, 0.421; GCF_004745945.1, s__Halioglobus sp004745945, 95.0, 80.04, 0.343; GCA_024234855.1, s__Halioglobus sp024234855, 95.0, 79.97, 0.382; GCA_002699145.1, s__Halioglobus sp002699145, 95.0, 79.92, 0.371; GCA_024642265.1, s__Halioglobus sp024642265, 95.0, 79.86, 0.369; GCA_009937575.1, s__Halioglobus sp009937575, 95.0, 79.64, 0.336; GCF_003457605.1, s__Halioglobus sediminis, 95.0, 79.63, 0.342; GCA_020443345.1, s__Halioglobus sp020443345, 95.0, 79.35, 0.337; GCA_024642245.1, s__Halioglobus sp024642245, 95.0, 79.32, 0.34; GCA_024234815.1, s__Halioglobus sp024234815, 95.0, 79.02, 0.303; GCA_003646415.1, s__Halioglobus sp003646415, 95.0, 78.73, 0.291; GCF_004354085.1, s__Halioglobus unica, 95.0, 78.57, 0.283; GCA_003646405.1, s__Halioglobus sp003646405, 95.0, 78.38, 0.313; GCA_016704305.1, s__Halioglobus sp016704305, 95.0, 78.27, 0.229; GCF_008370495.1, s__Halioglobus sp008370495, 95.0, 78.13, 0.291; GCA_020443425.1, s__Halioglobus sp020443425, 95.0, 78.13, 0.248; GCF_001983995.1, s__Halioglobus japonicus, 95.0, 77.89, 0.183; GCF_002866825.1, s__Halioglobus lutimaris, 95.0, 77.59, 0.207; GCA_020443325.1, s__Halioglobus sp020443325, 95.0, 77.46, 0.181; GCF_009388985.1, s__Halioglobus maricola, 95.0, 77.4, 0.178; GCA_024686215.1, s__Halioglobus sp024686215, 95.0, 77.4, 0.24; GCA_024742415.1, s__Halioglobus sp024742415, 95.0, 77.18, 0.154; GCA_905480565.1, s__Halioglobus sp905480565, 95.0, 77.11, 0.087; GCA_000156295.1, s__Halioglobus sp000156295, 95.0, 76.89, 0.098; GCA_902705825.1, s__Halioglobus japonicus_A, 95.0, 76.8, 0.121; GCA_024224435.1, s__Halioglobus sp024224435, 95.0, 76.57, 0.091; GCA_013214285.1, s__Halioglobus sp013214285, 95.0, 76.56, 0.084; GCA_015222725.1, s__Halioglobus sp015222725, 95.0, 76.51, 0.116; GCA_002862985.1, s__Halioglobus sp002862985, 95.0, 76.36, 0.094; GCA_018657645.1, s__Halioglobus sp018657645, 95.0, 76.29, 0.054; GCA_016744355.1, s__Halioglobus sp016744355, 95.0, 76.27, 0.044; GCA_913062625.1, s__Halioglobus sp913062625, 95.0, 76.2, 0.049; GCA_002862465.1, s__Halioglobus sp002862465, 95.0, 76.17, 0.034; GCA_913061115.1, s__Halioglobus sp913061115, 95.0, 75.9, 0.067	32.59	11	0.92957	N/A
MetaBAT2_bins.215_sub	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	42.4	11	0.7131	Genome has more than 10.0% of markers with multiple hits
MetaBAT2_bins.217	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024763075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__JANTGF01 sp024763075	75.87	0.065	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	51.48	11	0.86087	Genome has more than 18.3% of markers with multiple hits
MetaBAT2_bins.22	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.67	11	0.96924	N/A
MetaBAT2_bins.221	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA4823;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	37.4	11	0.87594	N/A
MetaBAT2_bins.224	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	79.66	11	0.91628	N/A
MetaBAT2_bins.34	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	47.65	11	0.91447	N/A
MetaBAT2_bins.39	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024641825.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__JAAXQD01 sp024641825	93.8	0.772	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_012974475.1, s__JAAXQD01 sp012974475, 95.0, 89.86, 0.884; GCA_019314155.1, s__JAAXQD01 sp019314155, 95.0, 87.41, 0.733	88.44	11	0.98588	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.45_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__	N/A	N/A	N/A	N/A	N/A	GCA_020718945.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__DYRB01 sp020718945	81.15	0.372	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__DYRB01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	45.82	11	0.93666	N/A
MetaBAT2_bins.4_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	56.43	11	0.87083	Genome has more than 10.0% of markers with multiple hits
MetaBAT2_bins.72_sub	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__;s__	N/A	N/A	N/A	N/A	N/A	GCA_023132435.1	95.0	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__JAGLYF01;s__JAGLYF01 sp023132435	78.08	0.097	d__Bacteria;p__Calditrichota;c__Calditrichia;o__JAJRVZ01;f__JAJRVZ01;g__;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	33.6	11	0.83698	N/A
MetaBAT2_bins.74	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__	N/A	N/A	N/A	N/A	N/A	GCA_905480055.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__SZUA-442 sp905480055	77.18	0.229	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__UBA5794;f__UBA5794;g__SZUA-442;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003235475.1, s__SZUA-442 sp003235475, 95.0, 77.66, 0.294	45.74	11	0.9259	N/A
MetaBAT2_bins.78_sub	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__UBA2241;f__UBA2241;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	19.11	4	0.8865	N/A
MetaBAT2_bins.86_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	N/A	N/A	N/A	N/A	N/A	GCA_024639005.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__41T-STBD-0c-01a sp024639005	78.79	0.255	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__41T-STBD-0c-01a;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_022340805.1, s__41T-STBD-0c-01a sp022340805, 95.0, 79.62, 0.373; GCA_024235315.1, s__41T-STBD-0c-01a sp024235315, 95.0, 78.94, 0.267; GCA_020445255.1, s__41T-STBD-0c-01a sp020445255, 95.0, 78.8, 0.252; GCA_002009425.1, s__41T-STBD-0c-01a sp002009425, 95.0, 78.75, 0.22; GCA_024235395.1, s__41T-STBD-0c-01a sp024235395, 95.0, 78.71, 0.275; GCA_024235415.1, s__41T-STBD-0c-01a sp024235415, 95.0, 78.69, 0.284; GCA_020445205.1, s__41T-STBD-0c-01a sp020445205, 95.0, 78.28, 0.204; GCA_020445315.1, s__41T-STBD-0c-01a sp020445315, 95.0, 78.0, 0.199; GCA_020445245.1, s__41T-STBD-0c-01a sp020445245, 95.0, 77.68, 0.259; GCA_020445165.1, s__41T-STBD-0c-01a sp020445165, 95.0, 77.3, 0.195	41.75	11	0.92794	N/A
MetaBAT2_bins.89	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	N/A	N/A	N/A	N/A	N/A	GCA_009937605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__UBA1847 sp009937605	81.29	0.715	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945787845.1, s__UBA1847 sp945787845, 95.0, 78.62, 0.402; GCA_024639825.1, s__UBA1847 sp024639825, 95.0, 78.57, 0.374; GCA_024679535.1, s__UBA1847 sp024679535, 95.0, 78.38, 0.334; GCA_004282875.1, s__UBA1847 sp004282875, 95.0, 78.25, 0.373; GCA_013042375.1, s__UBA1847 sp013042375, 95.0, 78.03, 0.419; GCA_022360335.1, s__UBA1847 sp022360335, 95.0, 78.03, 0.345; GCA_945788625.1, s__UBA1847 sp945788625, 95.0, 77.53, 0.273; GCA_021773155.1, s__UBA1847 sp021773155, 95.0, 77.43, 0.193; GCA_002685275.1, s__UBA1847 sp002685275, 95.0, 77.43, 0.014; GCA_021773115.1, s__UBA1847 sp021773115, 95.0, 77.41, 0.148; GCA_022567295.1, s__UBA1847 sp022567295, 95.0, 77.31, 0.156; GCA_022563255.1, s__UBA1847 sp022563255, 95.0, 77.3, 0.168; GCA_022600955.1, s__UBA1847 sp022600955, 95.0, 77.21, 0.14; GCA_021773075.1, s__UBA1847 sp021773075, 95.0, 77.17, 0.12; GCA_013043165.1, s__UBA1847 sp013043165, 95.0, 77.15, 0.243; GCA_905480215.1, s__UBA1847 sp905480215, 95.0, 77.08, 0.098; GCA_913063505.1, s__UBA1847 sp913063505, 95.0, 77.08, 0.139; GCA_022866645.1, s__UBA1847 sp022866645, 95.0, 77.07, 0.132; GCA_021773095.1, s__UBA1847 sp021773095, 95.0, 77.05, 0.136; GCA_013001045.1, s__UBA1847 sp013001045, 95.0, 77.03, 0.218; GCA_021773035.1, s__UBA1847 sp021773035, 95.0, 77.03, 0.18; GCA_021773055.1, s__UBA1847 sp021773055, 95.0, 76.95, 0.146; GCA_022573655.1, s__UBA1847 sp022573655, 95.0, 76.92, 0.166; GCA_018699395.1, s__UBA1847 sp018699395, 95.0, 76.88, 0.104; GCA_002338605.1, s__UBA1847 sp002338605, 95.0, 76.73, 0.13; GCA_009937445.1, s__UBA1847 sp009937445, 95.0, 76.4, 0.125	91.14	11	0.97687	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.90	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	ANI	classification based on placement in class-level tree	GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 79.91, 0.347; GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 79.81, 0.338; GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 79.81, 0.352; GCF_001723295.1, s__Methyloceanibacter marginalis, 95.0, 79.64, 0.238; GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 79.57, 0.36; GCA_020637815.1, s__Methyloceanibacter sp020637815, 95.0, 79.39, 0.256; GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 79.27, 0.339; GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 79.05, 0.308; GCA_018067145.1, s__Methyloceanibacter sp018067145, 95.0, 78.83, 0.22; GCA_022865725.1, s__Methyloceanibacter sp022865725, 95.0, 78.27, 0.171; GCA_016869535.1, s__Methyloceanibacter sp016869535, 95.0, 78.0, 0.148; GCA_002390155.1, s__Methyloceanibacter sp002390155, 95.0, 77.97, 0.276; GCA_003135455.1, s__Methyloceanibacter sp003135455, 95.0, 77.65, 0.14; GCA_016649675.1, s__Methyloceanibacter sp016649675, 95.0, 77.49, 0.16; GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 77.4, 0.173; GCA_014380485.1, s__Methyloceanibacter sp014380485, 95.0, 77.25, 0.172	40.7	11	0.95675	N/A
