user_genome	classification	fastani_reference	fastani_reference_radius	fastani_taxonomy	fastani_ani	fastani_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
MetaBAT2_bins.160	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__	N/A	N/A	N/A	N/A	N/A	GCF_021246445.1	95.0	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__Rhabdothermincola_A salaria	81.27	0.582	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__UBA8139;g__Rhabdothermincola_A;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	73.35	11	0.89461	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.173	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	ANI	classification based on placement in class-level tree	GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.39, 0.302; GCA_013041745.1, s__GCA-2746365 sp013041745, 95.0, 78.38, 0.302; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 78.08, 0.331; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.01, 0.285; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.73, 0.218; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 77.64, 0.269; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 77.58, 0.226; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.57, 0.283; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.51, 0.157; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.43, 0.18; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.4, 0.181; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.21, 0.19; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.2, 0.178; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 77.11, 0.148; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 76.76, 0.147	84.29	11	0.91176	N/A
MetaBAT2_bins.174	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	GCA_001510415.1	95.0	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__Mycobacterium sp001510415	97.98	0.88	N/A	N/A	N/A	N/A	N/A	N/A	ani_screen	classification based on ANI only	N/A	N/A	N/A	N/A	N/A
MetaBAT2_bins.193	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	77.06	11	0.83926	N/A
MetaBAT2_bins.199	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__SG8-13;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	78.63	11	0.83974	N/A
MetaBAT2_bins.20	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	N/A	N/A	N/A	N/A	N/A	GCA_009937605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__UBA1847 sp009937605	81.44	0.707	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__UBA1847;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_945787845.1, s__UBA1847 sp945787845, 95.0, 78.68, 0.394; GCA_024639825.1, s__UBA1847 sp024639825, 95.0, 78.59, 0.37; GCA_024679535.1, s__UBA1847 sp024679535, 95.0, 78.5, 0.338; GCA_004282875.1, s__UBA1847 sp004282875, 95.0, 78.38, 0.372; GCA_022360335.1, s__UBA1847 sp022360335, 95.0, 78.03, 0.354; GCA_013042375.1, s__UBA1847 sp013042375, 95.0, 77.86, 0.416; GCA_945788625.1, s__UBA1847 sp945788625, 95.0, 77.52, 0.262; GCA_021773155.1, s__UBA1847 sp021773155, 95.0, 77.49, 0.184; GCA_002685275.1, s__UBA1847 sp002685275, 95.0, 77.43, 0.014; GCA_013043165.1, s__UBA1847 sp013043165, 95.0, 77.36, 0.248; GCA_021773095.1, s__UBA1847 sp021773095, 95.0, 77.26, 0.134; GCA_022563255.1, s__UBA1847 sp022563255, 95.0, 77.25, 0.173; GCA_022600955.1, s__UBA1847 sp022600955, 95.0, 77.24, 0.135; GCA_013001045.1, s__UBA1847 sp013001045, 95.0, 77.24, 0.221; GCA_021773115.1, s__UBA1847 sp021773115, 95.0, 77.22, 0.15; GCA_022567295.1, s__UBA1847 sp022567295, 95.0, 77.2, 0.157; GCA_021773075.1, s__UBA1847 sp021773075, 95.0, 77.15, 0.12; GCA_905480215.1, s__UBA1847 sp905480215, 95.0, 77.14, 0.098; GCA_022866645.1, s__UBA1847 sp022866645, 95.0, 77.05, 0.135; GCA_913063505.1, s__UBA1847 sp913063505, 95.0, 77.0, 0.142; GCA_021773035.1, s__UBA1847 sp021773035, 95.0, 76.96, 0.175; GCA_022573655.1, s__UBA1847 sp022573655, 95.0, 76.95, 0.164; GCA_002338605.1, s__UBA1847 sp002338605, 95.0, 76.83, 0.133; GCA_018699395.1, s__UBA1847 sp018699395, 95.0, 76.83, 0.104; GCA_021773055.1, s__UBA1847 sp021773055, 95.0, 76.81, 0.152; GCA_009937445.1, s__UBA1847 sp009937445, 95.0, 76.42, 0.127	98.13	11	0.97689	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.200_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SM23-62;g__SM23-62;s__	N/A	N/A	N/A	N/A	N/A	GCA_001303955.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SM23-62;g__SM23-62;s__SM23-62 sp001303955	82.03	0.365	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SM23-62;g__SM23-62;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_011053095.1, s__SM23-62 sp011053095, 95.0, 76.32, 0.068	26.51	11	0.95777	N/A
MetaBAT2_bins.201_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024763075.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__JANTGF01 sp024763075	75.83	0.077	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__VadinHA17;g__JANTGF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	51.66	11	0.88822	N/A
MetaBAT2_bins.206	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	GCA_024641825.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__JAAXQD01 sp024641825	93.7	0.778	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_012974475.1, s__JAAXQD01 sp012974475, 95.0, 89.86, 0.872; GCA_019314155.1, s__JAAXQD01 sp019314155, 95.0, 87.39, 0.734	87.15	11	0.98666	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.21	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	75.89	11	0.91539	N/A
MetaBAT2_bins.22	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	88.74	11	0.71028	N/A
MetaBAT2_bins.222	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Promineofilales;f__Promineofilaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	68.34	11	0.88449	N/A
MetaBAT2_bins.230_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	66.18	11	0.91636	N/A
MetaBAT2_bins.231	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	N/A	N/A	N/A	N/A	N/A	GCA_006227965.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__Robiginitalea sp006227965	76.59	0.207	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Robiginitalea;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_024006985.1, s__Robiginitalea sp024006985, 95.0, 77.23, 0.182; GCF_000024125.1, s__Robiginitalea biformata, 95.0, 77.04, 0.097; GCF_014243345.1, s__Robiginitalea sp014243345, 95.0, 76.7, 0.104; GCF_900115205.1, s__Robiginitalea myxolifaciens, 95.0, 76.58, 0.097; GCF_002198115.1, s__Robiginitalea sediminis, 95.0, 76.44, 0.109; GCA_024642005.1, s__Robiginitalea sp024642005, 95.0, 76.34, 0.093	87.43	11	0.97279	N/A
MetaBAT2_bins.232_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	N/A	N/A	N/A	N/A	N/A	GCA_013041745.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__GCA-2746365 sp013041745	83.66	0.662	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__SZUA-229;f__SZUA-229;g__GCA-2746365;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_913065105.1, s__GCA-2746365 sp913065105, 95.0, 78.67, 0.252; GCA_015488295.1, s__GCA-2746365 sp015488295, 95.0, 78.47, 0.261; GCA_011321985.1, s__GCA-2746365 sp011321985, 95.0, 78.14, 0.229; GCA_015222965.1, s__GCA-2746365 sp015222965, 95.0, 78.07, 0.337; GCA_015222915.1, s__GCA-2746365 sp015222915, 95.0, 77.95, 0.3; GCA_022340645.1, s__GCA-2746365 sp022340645, 95.0, 77.73, 0.145; GCA_024278435.1, s__GCA-2746365 sp024278435, 95.0, 77.68, 0.269; GCA_002746365.1, s__GCA-2746365 sp002746365, 95.0, 77.5, 0.121; GCA_016764035.1, s__GCA-2746365 sp016764035, 95.0, 77.34, 0.101; GCA_022712755.1, s__GCA-2746365 sp022712755, 95.0, 77.27, 0.134; GCA_013138755.1, s__GCA-2746365 sp013138755, 95.0, 77.25, 0.16; GCA_024277705.1, s__GCA-2746365 sp024277705, 95.0, 77.21, 0.137; GCA_011051475.1, s__GCA-2746365 sp011051475, 95.0, 77.05, 0.162; GCA_002401185.1, s__GCA-2746365 sp002401185, 95.0, 76.4, 0.117	54.78	11	0.9699	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 10.8% of markers with multiple hits
MetaBAT2_bins.246	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	N/A	N/A	N/A	N/A	N/A	GCF_001723295.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__Methyloceanibacter marginalis	83.55	0.671	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Methyloligellaceae;g__Methyloceanibacter;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCF_001723305.1, s__Methyloceanibacter superfactus, 95.0, 82.62, 0.722; GCA_002390155.1, s__Methyloceanibacter sp002390155, 95.0, 81.0, 0.804; GCA_018067145.1, s__Methyloceanibacter sp018067145, 95.0, 80.01, 0.663; GCA_022865725.1, s__Methyloceanibacter sp022865725, 95.0, 79.83, 0.586; GCF_001723285.1, s__Methyloceanibacter methanicus, 95.0, 79.62, 0.516; GCA_016649675.1, s__Methyloceanibacter sp016649675, 95.0, 79.55, 0.501; GCA_002482645.1, s__Methyloceanibacter sp002482645, 95.0, 79.52, 0.508; GCA_002383105.1, s__Methyloceanibacter sp002383105, 95.0, 79.5, 0.584; GCA_020637815.1, s__Methyloceanibacter sp020637815, 95.0, 79.48, 0.483; GCF_001723355.1, s__Methyloceanibacter stevinii, 95.0, 79.25, 0.477; GCF_000828475.1, s__Methyloceanibacter caenitepidi, 95.0, 79.21, 0.483; GCF_003071365.1, s__Methyloceanibacter sp003071365, 95.0, 79.21, 0.487; GCA_016869535.1, s__Methyloceanibacter sp016869535, 95.0, 79.13, 0.464; GCA_003135455.1, s__Methyloceanibacter sp003135455, 95.0, 78.92, 0.473; GCA_014380485.1, s__Methyloceanibacter sp014380485, 95.0, 78.9, 0.531	76.46	11	0.95722	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.248	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__UBA11574;g__JAAXQD01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_012974475.1, s__JAAXQD01 sp012974475, 95.0, 89.22, 0.696; GCA_019314155.1, s__JAAXQD01 sp019314155, 95.0, 88.5, 0.576; GCA_024641825.1, s__JAAXQD01 sp024641825, 95.0, 87.7, 0.624	47.05	11	0.95493	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.260	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__JAEUJM01;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	76.15	11	0.75975	N/A
MetaBAT2_bins.262	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	N/A	N/A	N/A	N/A	N/A	GCA_002868855.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__BM003 sp002868855	84.15	0.833	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__BM003;f__BM003;g__BM003;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	98.87	11	0.96099	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.33	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Steroidobacterales;f__Steroidobacteraceae;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	94.38	11	0.84633	N/A
MetaBAT2_bins.49_sub	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	N/A	N/A	N/A	N/A	N/A	GCA_903933815.1	95.0	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__67-14 sp903933815	80.47	0.47	d__Bacteria;p__Actinomycetota;c__Thermoleophilia;o__Solirubrobacterales;f__70-9;g__67-14;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_001897355.1, s__67-14 sp001897355, 95.0, 79.88, 0.501; GCA_017304845.1, s__67-14 sp017304845, 95.0, 79.88, 0.41; GCA_016650125.1, s__67-14 sp016650125, 95.0, 79.66, 0.494; GCA_020438295.1, s__67-14 sp020438295, 95.0, 79.66, 0.408; GCA_016649615.1, s__67-14 sp016649615, 95.0, 79.46, 0.439; GCA_016712175.1, s__67-14 sp016712175, 95.0, 79.37, 0.442; GCA_019694145.1, s__67-14 sp019694145, 95.0, 79.34, 0.408; GCA_023958085.1, s__67-14 sp023958085, 95.0, 79.2, 0.377; GCA_023436605.1, s__67-14 sp023436605, 95.0, 79.2, 0.418; GCA_020438425.1, s__67-14 sp020438425, 95.0, 79.09, 0.41; GCA_903939845.1, s__67-14 sp903939845, 95.0, 79.08, 0.331; GCA_018883025.1, s__67-14 sp018883025, 95.0, 78.93, 0.387; GCA_020636955.1, s__67-14 sp020636955, 95.0, 78.85, 0.353; GCA_023434465.1, s__67-14 sp023434465, 95.0, 78.75, 0.337; GCA_020438355.1, s__67-14 sp020438355, 95.0, 78.73, 0.392; GCA_020438395.1, s__67-14 sp020438395, 95.0, 78.57, 0.361; GCA_903891285.1, s__67-14 sp903891285, 95.0, 78.28, 0.374; GCA_020438345.1, s__67-14 sp020438345, 95.0, 77.9, 0.231	50.27	11	0.94014	Genome not assigned to closest species as it falls outside its pre-defined ANI radius
MetaBAT2_bins.53	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__	N/A	N/A	N/A	N/A	N/A	GCA_013042835.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__SZUA-36 sp013042835	77.81	0.298	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__SZUA-36;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_003233115.1, s__SZUA-36 sp003233115, 95.0, 77.76, 0.172; GCA_024277815.1, s__SZUA-36 sp024277815, 95.0, 77.56, 0.165; GCA_021772935.1, s__SZUA-36 sp021772935, 95.0, 77.52, 0.202; GCA_014238945.1, s__SZUA-36 sp014238945, 95.0, 76.82, 0.086; GCA_021772915.1, s__SZUA-36 sp021772915, 95.0, 76.68, 0.099	39.76	11	0.96546	N/A
MetaBAT2_bins.57	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Jiangellales;f__;g__;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	66.18	11	0.70824	N/A
MetaBAT2_bins.63_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__	N/A	N/A	N/A	N/A	N/A	GCA_013042915.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__JABDPF01 sp013042915	78.23	0.231	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__SZUA-36;g__JABDPF01;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	32.51	11	0.91771	N/A
MetaBAT2_bins.67_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__;s__	taxonomic classification fully defined by topology	classification based on placement in class-level tree	N/A	58.53	11	0.8707	Genome has more than 20.0% of markers with multiple hits
MetaBAT2_bins.69_sub	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Eudoraea;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	29.85	11	0.95999	N/A
MetaBAT2_bins.74	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFB01;s__	ANI	classification based on placement in class-level tree	GCA_013138675.1, s__JAACFB01 sp013138675, 95.0, 78.03, 0.316; GCA_945787435.1, s__JAACFB01 sp945787435, 95.0, 77.84, 0.35; GCA_024640305.1, s__JAACFB01 sp024640305, 95.0, 77.4, 0.196; GCA_011772865.1, s__JAACFB01 sp011772865, 95.0, 77.33, 0.229; GCA_009937615.1, s__JAACFB01 sp009937615, 95.0, 76.93, 0.157; GCA_022574185.1, s__JAACFB01 sp022574185, 95.0, 76.61, 0.153; GCA_022563195.1, s__JAACFB01 sp022563195, 95.0, 76.56, 0.147; GCA_022565135.1, s__JAACFB01 sp022565135, 95.0, 76.11, 0.136	73.49	11	0.93737	N/A
MetaBAT2_bins.85_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Woeseiales;f__Woeseiaceae;g__JAACFE01;s__	taxonomic novelty determined using RED	classification based on placement in class-level tree	N/A	33.03	11	0.9423	Genome has more than 10.8% of markers with multiple hits
MetaBAT2_bins.96_sub	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__	N/A	N/A	N/A	N/A	N/A	GCA_022340485.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__UBA9214 sp022340485	79.57	0.524	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__UBA9214;f__UBA9214;g__UBA9214;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	GCA_905480305.1, s__UBA9214 sp905480305, 95.0, 79.82, 0.37; GCA_905479705.1, s__UBA9214 sp905479705, 95.0, 78.71, 0.432; GCA_003454335.1, s__UBA9214 sp003454335, 95.0, 78.17, 0.355; GCA_013041945.1, s__UBA9214 sp013041945, 95.0, 77.48, 0.255; GCA_905480065.1, s__UBA9214 sp905480065, 95.0, 77.26, 0.274	42.62	11	0.94816	Genome not assigned to closest species as it falls outside its pre-defined ANI radius;Genome has more than 32.5% of markers with multiple hits
MetaBAT2_bins.99_sub	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__	N/A	N/A	N/A	N/A	N/A	GCA_004796425.1	95.0	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__MADRE3 sp004796425	77.29	0.062	d__Bacteria;p__Desulfobacterota;c__Desulfobulbia;o__Desulfobulbales;f__Desulfocapsaceae;g__MADRE3;s__	taxonomic classification defined by topology and ANI	classification based on placement in class-level tree	N/A	48.08	11	0.88286	Genome has more than 19.2% of markers with multiple hits
